,created_at,screen_name,text,favorite_count,retweet_count,media_type,media_url,slug,human,human_count,type,race,race_confidence,gender,gender_confidence,comments,county,coder
1.31E+18,44096.71806,FayettevillePD,#9PMRoutine https://t.co/vLrb6Z82Vs,2,2,photo,http://pbs.twimg.com/media/EiiQbufXcAYjPRa.jpg,EiiQbufXcAYjPRa.jpg,1,6,1,2,2,1,2,"REPEAT,ADDED",Fayetteville,Wilson
1.31E+18,44096.71806,FayettevillePD,#9PMRoutine https://t.co/vLrb6Z82Vs,2,2,photo,http://pbs.twimg.com/media/EiiQbufXcAYjPRa.jpg,EiiQbufXcAYjPRa.jpg,1,6,1,2,2,2,2,"REPEAT,ADDED",Fayetteville,Wilson
1.31E+18,44096.71806,FayettevillePD,#9PMRoutine https://t.co/vLrb6Z82Vs,2,2,photo,http://pbs.twimg.com/media/EiiQbufXcAYjPRa.jpg,EiiQbufXcAYjPRa.jpg,1,6,1,2,2,2,2,"REPEAT,ADDED",Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,1,2,2,2,REPEAT,Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,1,2,1,2,"REPEAT,ADDED,Arrested",Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,2,2,1,2,"REPEAT,ADDED",Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,1,2,1,2,"REPEAT,ADDED,Arrested",Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,2,2,2,2,"REPEAT,ADDED",Fayetteville,Wilson
1.31E+18,44091.82569,FayettevillePD,Lock it up!! 🔒,1,1,photo,http://pbs.twimg.com/media/EiJD1b3XkAAAgeR.jpg,EiJD1b3XkAAAgeR.jpg,1,6,1,2,2,1,2,"REPEAT,ADDED",Fayetteville,Wilson
1.19E+18,43773.87847,FayettevillePD,Hey Fayetteville!!,12,17,photo,http://pbs.twimg.com/media/EIjr8bjXUAE_206.jpg,EIjr8bjXUAE_206.jpg,1,3,1,2,2,1,2,"
",Fayetteville,Wilson
1.19E+18,43773.87847,FayettevillePD,Hey Fayetteville!!,12,17,photo,http://pbs.twimg.com/media/EIjr8bjXUAE_206.jpg,EIjr8bjXUAE_206.jpg,1,3,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.19E+18,43773.87847,FayettevillePD,Hey Fayetteville!!,12,17,photo,http://pbs.twimg.com/media/EIjr8bjXUAE_206.jpg,EIjr8bjXUAE_206.jpg,1,3,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.31E+18,44097.83542,FayettevillePD,Hmmmm...wonder what I can do at 9PM??,4,7,photo,http://pbs.twimg.com/media/EioAleDWkAQxrRs.jpg,EioAleDWkAQxrRs.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,1,2,1,2,Most wanted list,Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,2,2,1,2,"ADDED, Arrested",Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.32E+18,44125.89028,FayettevillePD,🕘#9PMRoutine Time  Fayetteville!! https://t.co/lyAujaMUx4,2,3,photo,http://pbs.twimg.com/media/Ek4a6FNX0AIL2ZU.jpg,Ek4a6FNX0AIL2ZU.jpg,1,6,1,2,2,1,2,"ADDED, Arrested",Fayetteville,Wilson
1.32E+18,44121.60556,FayettevillePD,Anyone with information regarding this shooting investigation is asked to contact Detective M. Waters at (910) 635-4978 or Crimestoppers at https://t.co/jgc6gWbjEi https://t.co/S65I0Mg5Z5,2,0,photo,http://pbs.twimg.com/media/EkibSdmWMAAe8A_.jpg,EkibSdmWMAAe8A_.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.32E+18,44117.58889,FayettevillePD,#FayPDMotivation,6,5,photo,http://pbs.twimg.com/media/EkNvGSnVgAQeT-L.jpg,EkNvGSnVgAQeT-L.jpg,1,1,1,2,2,1,2,Previous arrest photo,Fayetteville,Wilson
1.20E+18,43794.60069,FayettevillePD,Have info? Call Det Guilette 910-303-9325 https://t.co/aUIjVeWBMP,6,6,photo,http://pbs.twimg.com/media/EKOZwosWkAAPLNI.jpg,EKOZwosWkAAPLNI.jpg,1,1,1,2,2,2,2,"
",Fayetteville,Wilson
1.32E+18,44124.82153,FayettevillePD,|Traffic Crash-Road Closed|,3,3,photo,http://pbs.twimg.com/media/Eky_FZ-WAAAgF5l.jpg,Eky_FZ-WAAAgF5l.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.33E+18,44151.92986,FayettevillePD,#LoveONE https://t.co/KT4J4CClST,13,3,photo,http://pbs.twimg.com/media/Em-l2QNXYAE1Wv4.png,Em-l2QNXYAE1Wv4.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.33E+18,44152.80069,FayettevillePD,👀Happening Now!! Dunkin' on Raeford Rd!! 👀,0,0,photo,http://pbs.twimg.com/media/EnDEUkMUYAAV510.jpg,EnDEUkMUYAAV510.jpg,1,1,1,1,2,2,2,"
",Fayetteville,Wilson
1.33E+18,44152.80069,FayettevillePD,&gt;Close your garage door https://t.co/BU0MJ5NFb5,0,0,photo,http://pbs.twimg.com/media/EnDEymwVgAEomTj.jpg,EnDEymwVgAEomTj.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.21E+18,43830.77708,FayettevillePD,"High winds have knocked down all traffic lights at Ramsey St and Treetop Dr. Outbound traffic is being diverted onto Treetop Drive, inbound traffic is being diverted onto Stacy Weaver. ",5,12,photo,http://pbs.twimg.com/media/ENIsA1lXYAAvZAu.jpg,ENIsA1lXYAAvZAu.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.21E+18,43837.70833,FayettevillePD,"Krystle Bennetti is believed to have information regarding the shooting death of 17-year-old Jimel ""Mister"" Jones that occurred this past Sunday on Amanda Cir. Detectives have been unable to locate her. ",1,0,photo,http://pbs.twimg.com/media/ENsZhwGWkAQyEjN.jpg,ENsZhwGWkAQyEjN.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.22E+18,43852.81319,FayettevillePD,"It's okay to do it early, just do your #9PMRoutine. https://t.co/FhDZQY7tpC",2,2,photo,http://pbs.twimg.com/media/EO6Lt70WsAEYY6r.jpg,EO6Lt70WsAEYY6r.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.33E+18,44169.74375,FayettevillePD,✋ Gotta stop them thieving thieves!! #9PMRoutine time!! https://t.co/jwYT1x2FEr,2,0,photo,http://pbs.twimg.com/media/EoaVISzXcAA7Qym.jpg,EoaVISzXcAA7Qym.jpg,1,1,1,1,2,2,2,"
",Fayetteville,Wilson
1.22E+18,43842.88819,FayettevillePD,|Federal Sentencing|,2,6,photo,http://pbs.twimg.com/media/EOHEvYcXsAAJiqy.jpg,EOHEvYcXsAAJiqy.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.34E+18,44173.62639,FayettevillePD,"Join us for FREE film, food, and fun!! Ice cream trailer, popcorn, cotton candy, and more!! https://t.co/HioFAm6R9F",2,5,photo,http://pbs.twimg.com/media/EouUjmcU8AIOc3g.jpg,EouUjmcU8AIOc3g.jpg,1,1,1,1,2,2,2,"
",Fayetteville,Wilson
1.22E+18,43850.71458,FayettevillePD,| Violent Fugitive Arrested |,2,6,photo,http://pbs.twimg.com/media/EOvWeVRWsAA9FLi.jpg,EOvWeVRWsAA9FLi.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.34E+18,44187.87431,FayettevillePD,"#FayPD Detectives want to help prevent catalytic converter thefts, and make it easier to identify and recover stolen catalytic converters. Using High Temperature Spray Paint is a good way to do both! #CrimePreventionisaSharedResponsibility https://t.co/8dEWZvE0IP",2,1,photo,http://pbs.twimg.com/media/Ep3swstXIAI2oWI.jpg,Ep3swstXIAI2oWI.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.22E+18,43859.00764,FayettevillePD,It's the start of a new week in a new year. Start 2021 off right. Help us reduce crime. Do your #9PMRoutine. https://t.co/kkhN758BWY,5,7,photo,http://pbs.twimg.com/media/EPaFfuRW4AAtcnn.png,EPaFfuRW4AAtcnn.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.34E+18,44183.68264,FayettevillePD,🗣️HAPPENING TONIGHT!!,2,5,photo,http://pbs.twimg.com/media/EpiHI4hW8AAqOFB.jpg,EpiHI4hW8AAqOFB.jpg,1,1,1,1,2,2,2,"
",Fayetteville,Wilson
1.34E+18,44179.69167,FayettevillePD,Detectives have arrested suspects in the shooting death of Eric Robinson on Osceola Dr.,1,1,photo,http://pbs.twimg.com/media/EpNj4leXEAUW6Pd.jpg,EpNj4leXEAUW6Pd.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.35E+18,44201.72917,FayettevillePD,|Homicide Update|,0,3,photo,http://pbs.twimg.com/media/Eq-4IaeWMAMNu94.png,Eq-4IaeWMAMNu94.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.34E+18,44195.69583,FayettevillePD,|Persons of Interest in Homicide|,4,0,photo,http://pbs.twimg.com/media/Eqf-neoXUAAuiB3.jpg,Eqf-neoXUAAuiB3.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.35E+18,44202.60208,FayettevillePD,&gt;Lock your vehicle and residence doors,2,0,photo,http://pbs.twimg.com/media/ErDizbgW8AEfDVx.jpg,ErDizbgW8AEfDVx.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.35E+18,44203.73542,FayettevillePD,#FayPDMotivation,4,2,photo,http://pbs.twimg.com/media/ErJYaOqXEAAMbyC.jpg,ErJYaOqXEAAMbyC.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,1,2,2,2,"
",Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.35E+18,44222.68125,FayettevillePD,|Suspicious Death Inv.|,4,4,photo,http://pbs.twimg.com/media/Esq8wDpXYAAEJh0.jpg,Esq8wDpXYAAEJh0.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,3,2,1,2,ADDED,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,1,2,2,2,ADDED,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,2,2,2,2,ADDED,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,2,2,2,2,ADDED,Fayetteville,Wilson
1.24E+18,43915.53333,FayettevillePD,"☝️Remember, securing valuables includes any spare or extra keys!!",3,3,photo,http://pbs.twimg.com/media/ET9L2DXWAAAl5FP.jpg,ET9L2DXWAAAl5FP.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.24E+18,43909.61458,FayettevillePD,Say whaaaattt??? ,1,2,photo,http://pbs.twimg.com/media/ETedPBrXYAEGX1b.jpg,ETedPBrXYAEGX1b.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.24E+18,43909.61458,FayettevillePD,Say whaaaattt??? ,1,2,photo,http://pbs.twimg.com/media/ETedPBrXYAEGX1b.jpg,ETedPBrXYAEGX1b.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.24E+18,43909.61458,FayettevillePD,Say whaaaattt??? ,1,2,photo,http://pbs.twimg.com/media/ETedPBrXYAEGX1b.jpg,ETedPBrXYAEGX1b.jpg,1,6,1,1,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.24E+18,43909.61458,FayettevillePD,Say whaaaattt??? ,1,2,photo,http://pbs.twimg.com/media/ETedPBrXYAEGX1b.jpg,ETedPBrXYAEGX1b.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.24E+18,43909.61458,FayettevillePD,Say whaaaattt??? ,1,2,photo,http://pbs.twimg.com/media/ETedPBrXYAEGX1b.jpg,ETedPBrXYAEGX1b.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.36E+18,44229.89097,FayettevillePD,"Friday, June 25 at 7:00 pm @ lot across from Kinlaw's 1802 Sapona Rd. We now have CORNHOLE, XBOX KINECT GAMES, &amp; more!! The movie, ""Spider-Man: Into the Spider-Verse"" begins at dusk! Ice cream trailer, popcorn, cotton candy, and FUN! https://t.co/tp3Ds9AjGH",1,5,photo,http://pbs.twimg.com/media/EtQE0jCWQAMvRvV.jpg,EtQE0jCWQAMvRvV.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.24E+18,43907.81458,FayettevillePD,"•Blk Hair in braids, Bro Eyes",1,5,photo,http://pbs.twimg.com/media/ETVb3pwXQAMHm_E.png,ETVb3pwXQAMHm_E.png,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.24E+18,43907.81458,FayettevillePD,•5’00” 130lbs ,0,0,photo,http://pbs.twimg.com/media/ETVb5MgXQAIO2c0.png,ETVb5MgXQAIO2c0.png,1,1,1,1,2,1,2,REPEAT,Fayetteville,Wilson
1.36E+18,44250.70764,FayettevillePD,#FayPDMotivation,2,0,photo,http://pbs.twimg.com/media/Eu7R5UvXIAEZqV1.jpg,Eu7R5UvXIAEZqV1.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.25E+18,43921.82778,FayettevillePD,Have a great night! https://t.co/GtRGByqouT,0,4,photo,http://pbs.twimg.com/media/EUdmdp8X0AMicEz.png,EUdmdp8X0AMicEz.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.36E+18,44245.65556,FayettevillePD,|Homicide|,4,7,photo,http://pbs.twimg.com/media/EuhQ8U6XAAAd8Ho.jpg,EuhQ8U6XAAAd8Ho.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,1,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.25E+18,43922.69444,FayettevillePD,|Daily Motivation 02.08.21|,2,3,photo,http://pbs.twimg.com/media/EUiEO0zXsAIYfQ7.jpg,EUiEO0zXsAIYfQ7.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.37E+18,44263.875,FayettevillePD,Thank you Elliot Chapel Church for having Officer Kensey and Crime Prevention Specialist Sullivan to your recent law enforcement day! They had a wonderful time. #OneAgencyOneCommunityOneFamilyONE https://t.co/891qR4EimA,4,2,photo,http://pbs.twimg.com/media/Ev-8rhFWYAEQOKj.png,Ev-8rhFWYAEQOKj.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.36E+18,44251.96389,FayettevillePD,Don't Forget! #9PMRoutine time! https://t.co/MgH7oTE60d,1,0,photo,http://pbs.twimg.com/media/EvBv4BcVcAEg_Ea.jpg,EvBv4BcVcAEg_Ea.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.36E+18,44252.05,FayettevillePD,"Stop by &amp; enjoy engagement &amp; refreshments Friday, July 9th @ 7:00 pm. 6577 Fisher Road. We have CORNHOLE, XBOX KINECT GAMES, and more!! ""Tom and Jerry"" (PG) begins at dusk! We will have ice cream, popcorn, cotton candy, &amp; FUN! https://t.co/oLaWAOO3Wz",8,3,photo,http://pbs.twimg.com/media/EvCMCM5VoAIvE18.jpg,EvCMCM5VoAIvE18.jpg,1,1,1,1,2,1,2,"
",Fayetteville,Wilson
1.37E+18,44257.74653,FayettevillePD,Traffic Unit on scene investigating the crash. 4700 BLK of BLANTON RD is CLOSED. https://t.co/FpLqARwdry,1,2,photo,http://pbs.twimg.com/media/Evfh0daWQAAYTi_.jpg,Evfh0daWQAAYTi_.jpg,1,1,1,2,2,1,2,REPEAT,Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,2,2,2,2,ADDED,Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,1,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.25E+18,43929.91667,FayettevillePD,|Daily Motivation 02.10.21|,1,1,photo,http://pbs.twimg.com/media/EVG3LmEUwAA7mUA.jpg,EVG3LmEUwAA7mUA.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.25E+18,43930.81389,FayettevillePD,📢 The #FayPD first quarter Faith Forum is just one week away! 📢 Reserve your spot for FREE &amp; join members of the faith-based community &amp; Executive Staff on February 19th for fellowship &amp; discussion on community engagement.,5,2,photo,http://pbs.twimg.com/media/EVL4G_VWoAAq20X.jpg,EVL4G_VWoAAq20X.jpg,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.37E+18,44260.6375,FayettevillePD,"#FayPD Homicide detectives are still looking for MYSHON JACKSON (B/M, 20). He has First Degree Murder warrants for his involvement in the death of Omar White on February 9th, 2021. Submit anonymous tips to Crimestoppers at https://t.co/jgc6gWbjEi You could receive CASH! https://t.co/4r6kEvPv9c",6,12,photo,http://pbs.twimg.com/media/EvuaprsXAAUoC03.png,EvuaprsXAAUoC03.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.37E+18,44260.6375,FayettevillePD,|WANTED|,3,1,photo,http://pbs.twimg.com/media/EvuauY0XEBUz2_2.jpg,EvuauY0XEBUz2_2.jpg,1,1,1,2,2,1,2,Arrested,Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,1,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Wilson
1.25E+18,43937.58056,FayettevillePD,-close your garage. https://t.co/LXgJsNi7wx,6,3,photo,http://pbs.twimg.com/media/EVuuXq4XYAUBijA.jpg,EVuuXq4XYAUBijA.jpg,1,6,1,2,2,1,2,ADDED,Fayetteville,Wilson
1.26E+18,43952.52083,FayettevillePD,Turn on outside lights https://t.co/0PArZ4FgzG,1,0,photo,http://pbs.twimg.com/media/EW7qn5YXkAE0wN2.png,EW7qn5YXkAE0wN2.png,1,1,1,2,2,1,2,"
",Fayetteville,Wilson
1.25E+18,43942.72847,FayettevillePD,Have you done your #9pmRoutine? https://t.co/SG84rjp8ym,5,6,photo,http://pbs.twimg.com/media/EWJPQVcWoAA0o6z.jpg,EWJPQVcWoAA0o6z.jpg,1,1,1,2,2,2,2,"
",Fayetteville,Wilson
1.25E+18,43945.625,FayettevillePD,"Detectives with the Fayetteville Police Department’s Youth Services have obtained pictures of Sebastian Hagler &amp; their mother, Joleah McMillan.",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,2,2,1,2,Most wanted list,Fayetteville,Wilson
1.25E+18,43945.625,FayettevillePD,"Detectives with the Fayetteville Police Department’s Youth Services have obtained pictures of Sebastian Hagler &amp; their mother, Joleah McMillan.",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,2,2,2,2,"ADDED, REPEAT, Arrested",Fayetteville,Wilson
1.25E+18,43945.625,FayettevillePD,"Detectives with the Fayetteville Police Department’s Youth Services have obtained pictures of Sebastian Hagler &amp; their mother, Joleah McMillan.",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,1,2,2,2,"ADDED,REPEST",Fayetteville,Wilson
1.25E+18,43945.625,FayettevillePD,"Detectives with the Fayetteville Police Department’s Youth Services have obtained pictures of Sebastian Hagler &amp; their mother, Joleah McMillan.",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,2,2,2,2,"ADDED,REPEAT",Fayetteville,Wilson
1.25E+18,43945.625,FayettevillePD,"Detectives with the Fayetteville Police Department’s Youth Services have obtained pictures of Sebastian Hagler &amp; their mother, Joleah McMillan.",0,0,photo,http://pbs.twimg.com/media/EWX2PcBXYAAKCcT.jpg,EWX2PcBXYAAKCcT.jpg,1,6,1,1,2,1,2,ADDED,Fayetteville,Wilson
